Favwon,Prior,Market,Bet,Kelly,Month,Numberofsets,Wrank,Lrank,Markettotal
1,0.624399071,0.016865657,1,0.09033667,2,3,83,181,0.607533414
0,0.587904887,-0.02700672,0,0,2,3,81,173,0.614911606
1,0.609999402,-0.067048668,1,0,2,3,41,97,0.67704807
1,0.584847344,0.007813299,1,0.044409974,2,3,25,69,0.577034045
0,0.5596132,-0.002563549,0,0,2,3,17,40,0.562176748
0,0.626955209,-0.060235555,0,0,2,3,93,103,0.687190764
1,0.63080581,0.025185655,1,0.11577399,2,3,90,106,0.605620155
1,0.611422534,0.069710725,1,0.225297366,2,3,36,37,0.541711809
0,0.533389116,-0.058887596,0,0,2,3,21,59,0.592276712
0,0.578465659,0.0359898,1,0,2,3,13,51,0.54247586
1,0.577730469,-0.168426821,1,0.154609972,2,3,25,181,0.74615729
1,0.783074779,-0.095042537,1,0.009541383,2,3,9,159,0.878117316
1,0.791734338,0.017620698,1,0.235465799,2,3,2,33,0.77411364
1,0.759168769,-0.042884487,0,0,2,3,34,104,0.802053256
0,0.6703941,0.004437786,1,0,2,3,14,43,0.665956313
0,0.631431982,-0.082751706,1,0,2,3,19,42,0.714183688
1,0.575988328,-0.02773058,1,0.238613294,2,3,36,44,0.603718908
1,0.588394662,-0.063495821,1,0,2,3,12,23,0.651890482
1,0.504120921,-0.098651833,1,0.067594179,2,3,27,30,0.602772755
1,0.645353704,-0.036960706,0,0,2,3,29,60,0.68231441
0,0.578587561,-0.135086433,1,0,2,3,40,132,0.713673994
0,0.798005134,-0.062135929,1,0,2,3,10,94,0.860141063
1,0.608350358,-0.020817882,0,0,2,3,35,103,0.62916824
1,0.523112462,-0.010505468,0,0,2,3,70,138,0.53361793
1,0.621515876,0.068112445,1,0.264912283,2,3,75,111,0.553403431
1,0.807318503,-0.082836384,1,0,2,3,6,87,0.890154887
1,0.518087955,-0.243410675,1,0.278813785,2,3,77,108,0.761498629
0,0.809285488,-0.073015553,1,0,2,3,2,42,0.882301041
1,0.620661658,-0.024749469,0,0,2,3,26,117,0.645411127
0,0.744812083,-0.117256882,1,0,2,3,5,98,0.862068966
0,0.592147418,-0.19861646,1,0,2,3,4,58,0.790763878
0,0.509790907,-0.142014594,1,0.158151986,2,3,12,24,0.651805501
1,0.784041896,-0.040768397,0,0,2,3,11,78,0.824810294
0,0.503314013,-0.158674601,1,0.158524316,2,3,41,76,0.661988614
1,0.699848708,-0.134179649,1,0.059414838,2,3,32,105,0.834028357
1,0.553928105,-0.123486879,1,0.099783419,2,3,61,94,0.677414984
1,0.563241371,-0.085772129,1,0.036466203,2,3,30,59,0.649013499
1,0.684813414,-0.007611458,0,0.068371835,2,3,96,131,0.692424872
1,0.748767211,-0.148093775,1,0.072947791,2,3,9,173,0.896860987
1,0.798153885,0.032457101,1,0.288606019,2,3,11,35,0.765696784
1,0.673320588,-0.055329952,1,0,2,3,24,98,0.728650539
1,0.586645214,-0.122172478,1,0.086009429,2,3,42,59,0.708817692
0,0.612917791,0.040098086,1,0,2,3,26,106,0.572819705
0,0.505539922,-0.116505363,1,0.106908306,2,3,32,51,0.622045285
1,0.798129166,-0.037013643,0,0,2,3,6,131,0.835142809
0,0.504290441,-0.078799938,1,0.032031334,2,3,41,43,0.583090379
1,0.649317415,0.074736858,1,0.229832864,2,3,58,94,0.574580556
1,0.66970173,-0.031954178,0,0,2,3,36,132,0.701655908
0,0.508923622,-0.128668829,1,0.134898361,2,3,75,106,0.637592451
1,0.544030474,-0.078556999,1,0.029534692,2,3,43,121,0.622587474
0,0.718266543,-0.058854999,1,0,2,3,9,138,0.777121542
1,0.77927762,0.061299447,1,0.340949996,2,3,11,25,0.717978173
1,0.558084199,-0.074346866,1,0.022594927,2,3,41,51,0.632431065
1,0.803300488,-0.054479577,0,0,2,3,6,77,0.857780065
0,0.574023642,-0.06202775,1,0,2,3,24,58,0.636051393
0,0.54449572,-0.083329493,1,0,2,3,25,29,0.627825213
1,0.561238915,-0.137573104,1,0.112273704,2,3,36,59,0.69881202
1,0.663399552,0.070631325,1,0.235093663,2,3,34,138,0.592768228
1,0.776689221,0.035069523,1,0.272743652,2,3,11,51,0.741619697
1,0.701437672,-0.059829076,1,0,2,3,6,34,0.761266748
0,0.53428145,-0.197568667,1,0,2,3,58,59,0.731850117
1,0.824172785,-0.055799056,1,0,2,3,6,75,0.879971841
0,0.635187495,-0.182073048,1,0,2,3,91,111,0.817260543
1,0.502444668,-0.148004142,1,0.175410449,2,3,44,73,0.65044881
0,0.523467352,-0.118134085,1,0.174697683,2,3,64,84,0.641601437
1,0.527288924,-0.12088323,1,0.115464355,2,3,86,114,0.648172155
1,0.615995215,-0.248010315,1,0.214648053,2,3,56,383,0.86400553
0,0.662055903,-0.050702472,0,0,2,3,33,55,0.712758375
0,0.555300761,0.001590905,1,0,2,3,66,78,0.553709856
0,0.623770888,0.010048045,1,0,2,3,40,62,0.613722843
0,0.551154987,-0.078013253,1,0,2,3,85,106,0.62916824
0,0.518754791,-0.054705468,1,0.047953785,2,3,61,93,0.573460259
1,0.693282222,-0.152980119,1,0.09284767,2,3,116,439,0.846262341
1,0.685715004,-0.064247498,1,0,2,3,43,92,0.749962502
0,0.667833583,-0.150497022,1,0,2,3,39,135,0.818330606
1,0.750454468,-0.021627064,0,0.052714564,2,3,30,120,0.772081532
1,0.589372379,-0.052393762,0,0,2,3,77,125,0.64176614
0,0.755304217,-0.028517699,0,0,2,3,52,509,0.783821916
1,0.645910369,-0.088843489,1,0.01651931,2,3,25,88,0.734753857
0,0.552931607,-0.203498045,1,0,2,3,41,87,0.756429652
1,0.851919843,-0.03209713,0,0.014535869,2,3,32,455,0.884016973
1,0.676993102,-0.13337967,1,0.067182873,2,3,68,635,0.810372771
1,0.749457386,0.013188795,1,0.177360398,2,3,113,464,0.736268591
1,0.553928105,-0.074291521,1,0.026762473,2,3,60,79,0.628219626
0,0.790926999,-0.082130448,1,0,2,3,21,209,0.873057447
1,0.607116702,-0.002936983,0,0.032250005,2,3,46,57,0.610053685
1,0.763756771,-0.047668091,0,0,2,3,105,396,0.811424862
1,0.72867019,-0.079998741,1,0,2,3,28,97,0.808668931
1,0.574223578,-0.159021766,1,0.139745136,2,3,63,129,0.733245344
1,0.644564119,-0.131953974,1,0.071272172,2,3,94,100,0.776518093
1,0.743157128,-0.09534698,1,0.004782916,2,3,23,99,0.838504109
0,0.519688144,-0.133992076,1,0.181925386,2,3,36,95,0.65368022
1,0.717356595,0.009642511,1,0.140584938,2,3,22,75,0.707714084
1,0.538390485,-0.091570458,1,0.188229476,2,3,70,81,0.629960942
1,0.564490687,-0.077522666,1,0.021852851,2,3,102,155,0.642013354
0,0.53946367,-0.026787745,1,0,2,3,96,107,0.566251416
0,0.602457624,-0.029653627,0,0,2,3,69,112,0.632111252
0,0.550354314,-0.139586351,1,0,2,3,74,76,0.689940665
1,0.717580655,-0.116586846,1,0.029551687,2,3,47,183,0.834167501
1,0.697337192,-0.139202878,1,0.061251807,2,3,31,165,0.83654007
0,0.586594642,0.029367404,1,0,2,3,72,131,0.557227237
1,0.572954723,-0.174876567,1,0.165328406,2,3,36,76,0.747831289
1,0.694148757,-0.210173905,1,0.150838043,2,3,92,104,0.904322662
1,0.828963645,0.012103655,1,0.256185947,2,3,8,101,0.81685999
0,0.72934054,-0.00986703,0,0,2,3,30,112,0.739207569
0,0.533488837,-0.227777911,1,0,2,3,44,105,0.761266748
1,0.766866612,-0.037897592,0,0,2,3,31,91,0.804764204
1,0.597932928,-0.06065506,1,0,2,3,28,41,0.658587987
1,0.523854099,-0.183859984,1,0.202235008,2,3,125,135,0.707714084
1,0.827756608,-0.050206518,0,0,2,3,25,509,0.877963126
1,0.651952668,-0.011881639,1,0.464789309,2,3,55,116,0.663834307
1,0.760093071,-0.093586287,1,0.001186699,2,3,13,82,0.853679358
1,0.562359235,-0.104841192,1,0.288196847,2,3,61,81,0.667200427
0,0.610690535,-0.091063851,1,0,2,3,113,209,0.701754386
1,0.705558545,-0.142042743,1,0.064091972,2,3,42,185,0.847601288
0,0.503388094,-0.110560825,1,0.08097662,2,3,24,89,0.613948919
1,0.573473441,0.015997691,1,0.156768763,2,3,54,65,0.55747575
0,0.62414747,0.026490286,1,0,2,3,32,79,0.597657184
0,0.583810929,0.013295183,1,0,2,3,56,62,0.570515746
0,0.607010158,0.056349365,1,0,2,3,22,46,0.550660793
0,0.70817715,-0.02028761,0,0,2,3,23,131,0.728464761
1,0.861513975,-0.05056191,0,0,2,3,6,138,0.912075885
1,0.689077303,-0.04991176,0,0,2,3,25,125,0.738989063
1,0.71043409,-0.043599993,0,0,2,3,79,92,0.754034082
0,0.730503402,0.003547892,1,0,2,3,13,96,0.72695551
0,0.649549294,-0.124085241,1,0,2,3,44,209,0.773634535
1,0.662395321,-0.192890344,1,0.141255012,2,3,42,71,0.855285665
1,0.832599866,-0.00038639,0,0.207443585,2,3,8,68,0.832986256
0,0.605068405,-0.058149529,1,0,2,3,63,85,0.663217933
0,0.592820275,-0.06145871,1,0,2,3,84,102,0.654278985
1,0.798153885,0.10830841,1,0.462584345,2,3,8,36,0.689845475
0,0.580618766,-0.053818488,0,0,2,3,54,86,0.634437254
0,0.55014152,-0.038162987,1,0,2,3,24,47,0.588304506
0,0.514981711,-0.026906226,0,0,2,3,62,66,0.541887938
1,0.699342606,-0.045924945,0,0,2,3,28,96,0.745267551
1,0.505668615,-0.243395055,1,0.28816408,2,3,46,116,0.74906367
1,0.837437412,0.079861655,1,0.469810094,2,3,8,131,0.757575758
0,0.560833461,-0.067939175,1,0,2,3,66,209,0.628772636
1,0.803300488,-0.009707642,0,0.135264752,2,3,6,94,0.81300813
0,0.574767767,-0.05313629,0,0,2,3,25,92,0.627904056
0,0.544030474,-0.041861253,0,0,2,3,47,131,0.585891727
1,0.66982058,0.1024125,1,0.402013316,2,3,81,112,0.56740808
0,0.613100393,0.059758206,1,0,2,3,85,102,0.553342187
0,0.733481338,-0.0672874,1,0,3,3,25,209,0.800768738
1,0.540776534,-0.108068522,1,0.091863711,3,3,28,46,0.648845056
0,0.690820787,0.059507656,1,0,3,3,6,42,0.631313131
1,0.640728256,0.059603198,1,0.195540005,3,3,31,86,0.581125058
1,0.678719653,0.029537622,1,0.163960499,3,3,81,85,0.649182031
1,0.512545861,-0.180166802,1,0.202177793,3,3,31,42,0.692712663
0,0.747062548,0.066697873,1,0,3,3,8,28,0.680364675
0,0.629374118,-0.22212452,1,0,3,3,42,81,0.851498638
1,0.869115949,-0.104593886,1,0.025164932,3,3,5,431,0.973709834
0,0.808915558,-0.001719981,0,0,3,3,1,11,0.810635538
0,0.669386827,-0.172364015,1,0,3,3,33,188,0.841750842
0,0.640779416,-0.187995654,1,0,3,3,12,47,0.82877507
1,0.731194038,0.068152001,1,0.299382767,3,3,48,106,0.663042037
1,0.610304463,-0.181335816,1,0.149133602,3,3,30,88,0.791640279
1,0.59404157,-0.05497193,0,0,3,3,8,36,0.649013499
1,0.567819144,-0.145447617,1,0.12340064,3,3,77,100,0.713266762
1,0.539138082,0.004950048,1,0.008311359,3,3,20,58,0.534188034
0,0.565433309,-0.044397158,0,0,3,3,50,66,0.609830467
1,0.680150168,-0.037828005,0,0,3,3,4,35,0.717978173
1,0.677524083,-0.153869332,1,0.082924065,3,3,34,197,0.831393415
1,0.640801415,-0.117233758,1,0.059083864,3,3,13,63,0.758035173
1,0.762796759,0.007281498,1,0.172439495,3,3,2,27,0.755515261
1,0.680943786,-0.103616076,1,0.028854297,3,3,10,52,0.784559862
0,0.586955017,-0.068438875,1,0,3,3,26,71,0.655393892
1,0.569861791,-0.14124932,1,0.117751413,3,3,68,70,0.711111111
0,0.520847728,-0.046850256,0,0,3,3,72,76,0.567697985
0,0.538904198,-0.156143586,1,0,3,3,37,175,0.695047785
0,0.55467249,-0.001439177,1,0,3,3,79,94,0.556111667
1,0.646055363,-0.020789129,0,0.006072401,3,3,57,61,0.666844492
1,0.54733316,-0.051039267,1,0.161513976,3,3,84,126,0.598372427
1,0.633111089,-0.064920462,1,0,3,3,32,78,0.698031551
1,0.697843401,0.068991685,1,0.267003647,3,3,24,87,0.628851717
1,0.729458781,-0.122039857,1,0.036910264,3,3,14,157,0.851498638
1,0.565930932,-0.029590745,0,0,3,3,111,349,0.595521677
1,0.564660496,-0.022193964,1,0.183092656,3,3,40,41,0.58685446
1,0.911643394,-0.06263564,1,0,3,3,2,171,0.974279034
1,0.784187341,-0.124077872,1,0.04401529,3,3,3,47,0.908265213
1,0.704376071,-0.094090873,1,0.013163173,3,3,17,74,0.798466943
0,0.654146147,-0.123579782,1,0,3,3,8,34,0.777725929
1,0.738116486,-0.027463058,0,0.024828406,3,3,6,14,0.765579544
1,0.765807647,-0.067664598,1,0,3,3,4,71,0.833472245
0,0.538859376,-0.082953831,1,0,3,3,48,66,0.621813207
1,0.715114135,-0.144140032,1,0.068287925,3,3,11,30,0.859254167
1,0.608049554,-0.018909693,0,0,3,3,90,98,0.626959248
0,0.507894576,-0.128156817,1,0.12914638,3,3,32,126,0.636051393
1,0.753707612,-0.104956307,1,0.013143879,3,3,5,188,0.858663919
1,0.579259359,-0.121511489,1,0.079897462,3,3,20,70,0.700770848
0,0.616220697,-0.093200416,1,0,3,3,10,41,0.709421112
0,0.632498974,-0.128883697,1,0,3,3,13,100,0.761382671
0,0.601607923,-0.039664361,0,0,3,3,5,11,0.641272284
0,0.659098324,-0.124846486,1,0,3,3,24,61,0.78394481
1,0.596221676,-0.062539852,1,0.353588722,3,3,94,175,0.658761528
0,0.690920532,0.008885339,1,0,3,3,4,41,0.682035193
1,0.808409036,-0.067094379,1,0,3,3,3,34,0.875503414
1,0.52973174,-0.106967611,1,0.089770397,3,3,72,90,0.636699351
0,0.506897915,-0.120454657,1,0.123868883,3,3,2,6,0.627352572
1,0.631588507,-0.126791593,1,0.074545252,3,3,20,126,0.7583801
0,0.532744502,-0.196012239,1,0,3,3,3,6,0.728756741
0,0.647460085,-0.022332279,0,0,3,3,5,41,0.669792364
1,0.516212245,-0.106918364,1,0.127760773,3,3,100,175,0.623130608
1,0.549336634,-0.09741023,1,0.061839229,3,3,90,111,0.646746863
0,0.651636455,-0.046005515,0,0,3,3,17,111,0.69764197
1,0.796119089,-0.040001312,0,0,3,3,6,41,0.836120401
1,0.521237024,-0.063284837,1,0.01967582,3,3,61,66,0.584521861
1,0.542897443,-0.163716464,1,0.292169508,3,3,111,175,0.706613906
0,0.580188146,-0.102592135,1,0,3,3,20,66,0.682780281
0,0.515616301,-0.124506603,1,0.150992519,3,3,66,175,0.640122904
1,0.698164748,-0.030591993,0,0,3,3,39,51,0.728756741
1,0.604106652,-0.220975856,1,0.19525357,3,3,35,163,0.825082508
0,0.548355767,-0.170758284,1,0,3,3,49,64,0.719114051
0,0.585564254,-0.121749369,1,0,3,3,43,59,0.707313623
1,0.664755028,-0.036114049,0,0,3,3,83,141,0.700869078
1,0.668592213,-0.018976543,0,0.024944147,3,3,40,118,0.687568757
1,0.582309411,-0.036885636,0,0,3,3,67,68,0.619195046
1,0.651052244,-0.148308268,1,0.097700407,3,3,82,154,0.799360512
1,0.698569727,-0.0419516,0,0,3,3,37,109,0.740521327
1,0.574801311,-0.084829296,1,0.034699083,3,3,74,91,0.659630607
1,0.590427442,-0.023823172,0,0,3,3,86,106,0.614250614
1,0.624697209,-0.063344624,1,0,3,3,56,71,0.688041833
1,0.601895034,-0.2384411,1,0.211024573,3,3,65,80,0.840336134
1,0.587392074,-0.022289672,0,0,3,3,97,350,0.609681746
0,0.610801387,-0.086743255,1,0,3,3,41,102,0.697544643
1,0.507233876,-0.162379088,1,0.186003914,3,3,34,55,0.669612964
1,0.540643148,-0.042039523,1,0.121474926,3,3,63,135,0.582682671
0,0.690771957,0.087053049,1,0,3,3,42,206,0.603718908
1,0.523992495,-0.058283038,0,0.002739445,3,3,54,92,0.582275533
0,0.50139786,-0.058261867,0,0.016838622,3,3,85,88,0.559659727
1,0.54863772,-0.002812594,1,0.080948346,3,3,120,123,0.551450314
1,0.849169744,-0.121704042,1,0.047879175,3,3,2,141,0.970873786
1,0.831132106,-0.096856016,1,0.014222445,3,3,3,40,0.927988122
1,0.704577152,-0.082576501,1,0,3,3,53,72,0.787153652
1,0.587927996,-0.1681585,1,0.148602132,3,3,48,100,0.756086496
1,0.795380232,0.037000132,1,0.297719322,3,3,81,98,0.7583801
1,0.67023904,-0.165601816,1,0.108324146,3,3,14,75,0.835840856
1,0.745063562,-0.033873968,0,0,3,3,5,67,0.778937529
1,0.696945613,-0.120047851,1,0.045494514,3,3,17,64,0.816993464
0,0.555330316,-0.091583904,1,0,3,3,28,37,0.646914219
1,0.558599133,-0.058304013,1,0.219717311,3,3,19,91,0.616903146
1,0.57287708,-0.150188719,1,0.126199339,3,3,62,77,0.723065799
0,0.551056438,-0.11401406,1,0,3,3,32,86,0.665070497
1,0.707799067,-0.138081495,1,0.060434542,3,3,33,78,0.845880562
1,0.639611095,0.075277009,1,0.3302881,3,3,36,57,0.564334086
0,0.539505641,-0.15053024,1,0,3,3,10,35,0.690035882
1,0.506517938,-0.084079747,1,0.061726943,3,3,44,95,0.590597685
1,0.504364565,-0.069820093,1,0.009311227,3,3,8,39,0.574184658
1,0.581554515,0.030468877,1,0.091410502,3,3,21,82,0.551085639
1,0.809627654,-0.062211927,1,0,3,3,11,85,0.871839582
1,0.726207833,-0.022295161,0,0.039937558,3,3,20,135,0.748502994
1,0.738842002,-0.072319582,1,0,3,3,16,59,0.811161583
1,0.79993423,0.002867436,1,0.188475512,3,3,7,80,0.797066794
1,0.735545146,-0.058231644,1,0,3,3,9,55,0.79377679
1,0.794693111,0.026171746,1,0.266951842,3,3,29,206,0.768521365
1,0.675838372,-0.149652796,1,0.086116,3,3,18,123,0.825491167
1,0.545623448,-0.115752213,1,0.092186909,3,3,12,72,0.661375661
0,0.5807443,-0.029383827,0,0,3,3,25,44,0.610128127
1,0.679373216,0.068200988,1,0.245687419,3,3,15,102,0.611172228
1,0.671312984,0.06006604,1,0.222228158,3,3,27,350,0.611246944
1,0.929493571,-0.044975343,0,0,3,3,1,62,0.974468914
1,0.850913126,-0.062328883,1,0,3,3,2,86,0.913242009
1,0.670783524,-0.11328422,1,0.045119728,3,3,8,28,0.784067743
1,0.615580733,-0.196239368,1,0.162610849,3,3,30,71,0.811820101
1,0.71979208,-0.076513064,1,0,3,3,4,92,0.796305144
1,0.64362792,0.008949068,1,0.087204583,3,3,24,48,0.634678853
1,0.599116355,-0.018015218,0,0,3,3,14,17,0.617131572
1,0.60682175,-0.02234649,0,0,3,3,13,33,0.62916824
1,0.66116191,-0.034635474,0,0,3,3,9,19,0.695797384
1,0.637100845,0.058129099,1,0.188519498,3,3,31,98,0.578971746
1,0.913722294,-0.057528677,1,0,3,3,1,44,0.971250971
0,0.564835327,-0.172519045,1,0,3,3,4,98,0.737354373
1,0.661743158,0.003588624,1,0.085432737,3,3,7,29,0.658154535
1,0.531689443,-0.141892666,1,0.14067593,3,3,16,21,0.67358211
1,0.779785466,-0.071713171,1,0,3,3,3,27,0.851498638
0,0.534169391,-0.079402826,1,0,3,3,18,35,0.613572217
1,0.610542897,-0.015788056,0,0.002988919,3,3,15,23,0.626330953
1,0.651256089,-0.093678356,1,0.026265369,3,3,11,20,0.744934446
0,0.551731766,-0.118689259,1,0,3,3,24,98,0.670421024
1,0.674713938,0.060840396,1,0.228696354,3,3,2,17,0.613873542
1,0.770662233,-0.082725717,1,0,3,3,3,16,0.85338795
1,0.55674256,-0.098737251,1,0.060822815,3,3,30,36,0.655479811
1,0.512597765,-0.033134608,0,0,3,3,13,24,0.545732373
0,0.663176444,-0.028673563,0,0,3,3,11,36,0.691850007
1,0.857836,-0.098552677,1,0.022967384,3,3,1,23,0.956388676
1,0.782280707,-0.124173245,1,0.048183819,3,3,3,35,0.906453952
1,0.548648845,-0.069245371,1,0.198229643,3,3,8,9,0.617894217
0,0.673288707,-0.054407408,1,0,3,3,7,98,0.727696114
1,0.683264618,0.128448817,1,0.351297763,3,3,2,9,0.554815801
1,0.867417035,-0.051025287,1,0,3,3,1,36,0.918442322
0,0.870679858,-0.082427271,1,0,3,3,1,98,0.953107129
1,0.513437392,-0.115177141,1,0.122527701,3,3,2,3,0.628614534
1,0.772055837,-0.064344296,1,0,3,3,3,98,0.836400134
1,0.596017505,-0.319565722,1,0.294456367,3,3,66,311,0.915583227
1,0.683320267,-0.192029873,1,0.134516928,3,3,50,81,0.87535014
0,0.729748274,-0.063398934,1,0,3,3,63,67,0.793147208
1,0.776107734,-0.146742026,1,0.065631285,3,3,52,52,0.92284976
0,0.66496555,-0.112397634,1,0,3,3,56,120,0.777363184
1,0.66910698,-0.004021722,0,0.068018776,3,3,49,57,0.673128702
0,0.54048087,-0.242114215,1,0,3,3,80,108,0.782595085
1,0.574429563,-0.045763937,0,0,3,3,46,54,0.6201935
1,0.582886687,-0.044702117,0,0,3,3,65,162,0.627588804
1,0.711913301,0.018720455,1,0.163496724,3,3,43,85,0.693192846
1,0.563293585,-0.119579947,1,0.085517191,3,3,35,102,0.682873532
1,0.57462927,-0.000281619,1,0.187503967,3,3,82,96,0.574910889
0,0.630152108,0.078031966,1,0,3,3,37,157,0.552120141
1,0.576242854,0.01938797,1,0.062831059,3,3,53,122,0.556854884
1,0.698689989,-0.064668789,1,0,3,3,91,200,0.763358779
1,0.63169592,-0.117592257,1,0.060366788,3,3,34,62,0.749288176
0,0.741441254,-0.027434649,0,0,3,3,40,75,0.768875903
1,0.622792708,-0.025631621,0,0,3,3,59,121,0.648424329
1,0.533684165,-0.08428642,1,0.164015944,3,3,71,86,0.617970585
1,0.611018435,-0.225241809,1,0.193792118,3,3,45,69,0.836260244
1,0.577428387,-0.102104095,1,0.05721785,3,3,72,92,0.679532482
0,0.55397737,-0.057942835,1,0,3,3,55,169,0.611920206
1,0.685043634,-0.179709047,1,0.114628942,3,3,39,58,0.864752681
0,0.522083589,-0.07372194,1,0.097562377,3,3,70,119,0.595805529
0,0.568794695,-0.075535202,1,0,3,3,90,104,0.644329897
0,0.652427858,0.006599907,1,0,3,3,42,265,0.645827951
0,0.57805336,0.012634385,1,0,3,3,38,78,0.565418975
0,0.783643081,-0.17457846,1,0,3,3,3,122,0.958221541
1,0.894356517,-0.04461062,0,0,3,3,2,108,0.938967136
1,0.710290099,-0.089965983,1,0.007077767,3,3,9,46,0.800256082
1,0.55333304,-0.111649006,1,0.088695723,3,3,21,43,0.664982045
1,0.723232352,-0.146181663,1,0.072402653,3,3,15,157,0.869414015
0,0.77312147,0.005543944,1,0,3,3,7,311,0.767577525
0,0.564822088,-0.051093162,0,0,3,3,24,49,0.61591525
1,0.639592241,-0.007405688,0,0.04210611,3,3,28,52,0.64699793
0,0.560400227,-0.145216482,1,0,3,3,8,35,0.705616709
1,0.666782252,-0.03349786,0,0,3,3,32,63,0.700280112
1,0.553471277,-0.02303051,1,0.137690613,3,3,64,87,0.576501787
1,0.666098618,-0.029021638,0,0,3,3,10,50,0.695120256
1,0.585035226,0.038108952,1,0.165745545,3,3,26,51,0.546926274
1,0.526478566,-0.007196319,0,0,3,3,33,65,0.533674885
1,0.606298936,-0.106662707,1,0.097645594,3,3,18,96,0.712961643
0,0.652673834,-0.109288982,1,0,3,3,5,59,0.761962816
1,0.835010919,-0.084952283,1,0,3,3,6,119,0.919963201
1,0.712414949,-0.080480706,1,0,3,3,12,78,0.792895655
0,0.594646464,-0.186481485,1,0,3,3,22,45,0.781127949
0,0.621473824,-0.137712329,1,0,3,3,27,55,0.759186152
1,0.791210843,0.006281487,1,0.192338373,3,3,4,91,0.784929356
1,0.745762315,-0.019700025,0,0.06147873,3,3,19,265,0.765462339
1,0.729920329,-0.049381417,0,0,3,3,11,104,0.779301746
1,0.570327872,-0.052337134,1,0.254022129,3,3,31,86,0.622665006
1,0.519777971,-0.118465583,1,0.162545752,3,3,14,60,0.638243554
0,0.574296282,-0.096484507,1,0,3,3,20,72,0.670780789
0,0.559218341,-0.097466713,1,0,3,3,13,62,0.656685054
0,0.506808701,-0.056571581,0,0.010793092,3,3,30,41,0.563380282
1,0.597797108,-0.009736306,0,0.010679151,3,3,29,39,0.607533414
1,0.698882386,0.116810209,1,0.351699268,3,3,25,75,0.582072177
0,0.545979531,0.007882243,1,0,3,3,32,122,0.538097288
1,0.915594558,-0.018984881,0,0.139247775,3,3,1,64,0.934579439
1,0.67918457,-0.069094388,1,0,3,3,9,49,0.748278958
1,0.809660036,-0.034934559,0,0.004106405,3,3,2,51,0.844594595
1,0.673796157,0.058562984,1,0.223024947,3,3,28,311,0.615233173
1,0.558231638,0.023986526,1,0.060009354,3,3,33,35,0.534245112
1,0.596375127,0.025207661,1,0.088896986,3,3,16,21,0.571167466
0,0.664476594,-0.125787354,1,0,3,3,12,72,0.790263948
1,0.827737713,-0.026817064,0,0.056769285,3,3,1,39,0.854554777
1,0.78853192,-0.006759952,0,0.141604775,3,3,4,55,0.795291872
1,0.626578066,-0.033749456,0,0,3,3,19,62,0.660327522
1,0.57468183,-0.088624087,1,0.034948818,3,3,11,25,0.663305917
1,0.514431226,-0.118640438,1,0.114635517,3,3,45,60,0.633071664
0,0.504984292,-0.043261322,0,0,3,3,41,59,0.548245614
0,0.504594616,-0.037587123,0,0,3,3,15,18,0.542181739
1,0.893017847,-0.061180626,1,0,4,3,1,45,0.954198473
1,0.792238482,-0.124687981,1,0.040329503,4,3,6,86,0.916926462
0,0.599504496,-0.050352536,0,0,4,3,15,32,0.649857031
1,0.6058828,-0.113024461,1,0.055928759,4,3,10,35,0.718907261
1,0.750927896,-0.09295396,1,0,4,3,2,16,0.843881857
1,0.60169844,0.047313253,1,0.139575444,4,3,9,28,0.554385187
1,0.573713742,0.016362277,1,0.156772336,4,3,4,62,0.557351466
0,0.615441095,0.056407106,1,0,4,3,11,41,0.559033989
1,0.67270282,0.018766121,1,0.13285,4,3,2,9,0.653936699
1,0.795299125,-0.03664763,0,0,4,3,6,72,0.831946755
1,0.663424924,-0.083289532,1,0.01421185,4,3,10,32,0.746714456
1,0.728902961,0.068226428,1,0.297941253,4,3,4,41,0.660676533
1,0.717352305,0.072357465,1,0.292418963,4,3,2,10,0.64499484
0,0.690777409,-0.157830874,1,0,4,3,1,6,0.848608282
0,0.59073856,-0.116075124,1,0,4,3,4,6,0.706813684
0,0.635085428,-0.028220489,0,0,4,3,2,4,0.663305917
1,0.505192198,-0.311534362,1,0.353389273,4,3,33,110,0.81672656
0,0.75658712,-0.099760557,1,0,4,3,95,1277,0.856347677
0,0.523319002,-0.22844765,1,0.257598708,4,3,75,106,0.751766652
1,0.691811099,0.083538593,1,0.288490881,4,3,72,103,0.608272506
